db_id,jaar van uitgave,editie,display_title,nummer,uitgever,verkend,herzien,bewerkt,uitgave,bijgewerkt,opname_jaar,basis_jaar,basis,schaal,bewerker,reproductie,editie,waterstaatskaart,bijkaart_we,bijkaart_hw,exemplaren,urls,plaatskenmerk,ocn,fysieke kenmerken,notities,stempels,provenance,url,
511,1978,4,16 - STEENWIJK OOST,16,,,1976,,1978,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,TRUE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/16 Steenwijk-Oost-1.jpg,-,,,,,,,
755,1991,5,16 - STEENWIJK OOST,16,"meetkundige dienst, delft",,,,1991,,1990,1987,"Topografische kaart 1987, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1990","Topografische Dienst, Emmen",5,TRUE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/16 Steenwijk-Oost-1.jpg,-,,,,,,,
512,1978,4,16 - STEENWIJK OOST - bijkrt.h.w.,16,,,,,1978,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,FALSE,FALSE,TRUE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/16 Steenwijk-Oost-2.jpg,-,,,,,,,
756,1991,5,16 - STEENWIJK OOST - bijkrt.h.w.,16,"meetkundige dienst, delft",,,,1991,,1990,1987,"Topografische kaart 1987, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1990","Topografische Dienst, Emmen",5,FALSE,FALSE,TRUE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/16 Steenwijk-Oost-2.jpg,-,,,,,,,
513,1978,4,16 - STEENWIJK OOST - bijkrt.w.e.,16,,,,,1978,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,FALSE,TRUE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/16 Steenwijk-Oost-3.jpg,-,,,,,,,
757,1991,5,16 - STEENWIJK OOST - bijkrt.w.e.,16,"meetkundige dienst, delft",,,,1991,,1990,1987,"Topografische kaart 1987, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1990","Topografische Dienst, Emmen",5,FALSE,TRUE,FALSE,0,,-,,,,,,,
398,[1957],3,16 - STEENWIJK WEST,16,,,1957,,,,,,,,"Rijkswaterstaat, Directie Algemene Dienst",,3,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/16 Steenwijk-West.jpg,-,,,,,,,
508,1976,4,16 - STEENWIJK WEST,16,,,1974,,1976,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,TRUE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/16 Steenwijk-West-1.jpg,-,,,,,,,
509,1976,4,16 - STEENWIJK WEST - bijkrt.h.w.,16,,,,,1976,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,FALSE,FALSE,TRUE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/16 Steenwijk-West-2.jpg,-,,,,,,,
510,1976,4,16 - STEENWIJK WEST - bijkrt.w.e.,16,,,,,1976,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,FALSE,TRUE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/16 Steenwijk-West-3.jpg,-,,,,,,,
52,[1886],1,17 - BEILEN 1,17,Top. Inrichting,1884,,1886,,,,,,Schaal van 10000 Meters,,,1,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/17 Beilen-1.jpg,KAART: *VII*.B.a.21,920126955,randen geplastificeerd,G7300968 (volgnummer met potlood genoteerd),Geografisch Instituut Utrecht,x,http://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//36/13/79/36137978159709365461292082038190741592.jpg/mode/1up,
245,[1925],2,17 - BEILEN 1,17,Top. Inrichting,,1925,,,,,,,Schaal van 10000 Meter,,,2,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/17 Beilen-1.jpg,-,,,,,,,
53,[1885],1,17 - BEILEN 2,17,Top. Inrichting,1884,,1885,,,,,,Schaal van 10000 Meters,,,1,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/17 Beilen-2.jpg,KAART: *VII*.B.a.21,920126955,randen geplastificeerd,G7300969 (volgnummer met potlood genoteerd),Geografisch Instituut Utrecht,x,http://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//15/60/83/156083598814331113321025734222625135012.jpg/mode/1up,
246,[1926],2,17 - BEILEN 2,17,Top. Inrichting,,1926,,,,,,,Schaal van 10000 Meter,,,2,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/17 Beilen-2.jpg,-,,,,,,,
54,[1886],1,17 - BEILEN 3,17,Top. Inrichting,1884,,1886,,,,,,Schaal van 10000 Meters,,,1,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/17 Beilen-3.jpg,KAART: *VII*.B.a.21,920126955,randen geplastificeerd,G7300970 (volgnummer met potlood genoteerd),Geografisch Instituut Utrecht,x,http://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//40/03/69/40036996195442492519661602467109350968.jpg/mode/1up,
247,[1925],2,17 - BEILEN 3,17,Top. Inrichting,,1925,,,,,,,Schaal van 10000 Meter,,,2,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/17 Beilen-3.jpg,-,,,,,,,
55,[1886],1,17 - BEILEN 4,17,Top. Inrichting,1884,,1886,,,,,,Schaal van 10000 Meters,,,1,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/17 Beilen-4.jpg,KAART: *VII*.B.a.21,920126955,randen geplastificeerd,G7300971 (volgnummer met potlood genoteerd),Geografisch Instituut Utrecht,x,http://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//52/88/15/52881572954243119652243047797502485100.jpg/mode/1up,
248,[1925],2,17 - BEILEN 4,17,Top. Inrichting,,1925,,,,,,,Schaal van 10000 Meter,,,2,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/17 Beilen-4.jpg,-,,,,,,,
401,[1953],3,17 - BEILEN OOST,17,,,1953,,,,,,,,Algemene Dienst Rijkswaterstaat,J.J. Groen & Zn. N.V. Leiden,3,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/17 Beilen-Oost.jpg,-,,,,,,,
400,[1952],3,17 - BEILEN WEST,17,,,1951-1952,,,,,,,,Algemene Dienst Rijkswaterstaat,J.J. Groen & Zn. N.V. Leiden,3,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/17 Beilen-West.jpg,-,,,,,,,
517,1980,4,17 - EMMEN OOST,17,,,1978,,1980,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,TRUE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/17 Emmen-Oost-1.jpg,-,,,,,,,
761,1990,5,17 - EMMEN OOST,17,"meetkundige dienst, delft",,,,1990,,1988,1988,"Topografische kaart 1988, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1988","Topografische Dienst, Emmen",5,TRUE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/17 Emmen-Oost-1.jpg,-,,,,,,,
518,1979,4,17 - EMMEN OOST - bijkrt.h.w.,17,,,,,1979,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,FALSE,FALSE,TRUE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/17 Emmen-Oost-2.jpg,-,,,,,,,
762,1991,5,17 - EMMEN OOST - bijkrt.h.w.,17,"meetkundige dienst, delft",,,,1991,,1988,1988,"Topografische kaart 1988, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1988","Topografische Dienst, Emmen",5,FALSE,FALSE,TRUE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/17 Emmen-Oost-2.jpg,-,,,,,,,
519,1980,4,17 - EMMEN OOST - bijkrt.w.e.,17,,,,,1980,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,FALSE,TRUE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/17 Emmen-Oost-3.jpg,-,,,,,,,
763,1990,5,17 - EMMEN OOST - bijkrt.w.e.,17,"meetkundige dienst, delft",,,,1990,,1988,1988,"Topografische kaart 1988, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1988","Topografische Dienst, Emmen",5,FALSE,TRUE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/17 Emmen-Oost-3.jpg,-,,,,,,,
514,1979,4,17 - EMMEN WEST,17,,,1977,,1979,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,TRUE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/17 Emmen-West-1.jpg,-,,,,,,,
758,1990,5,17 - EMMEN WEST,17,"meetkundige dienst, delft",,,,1990,,1989,1984,"Topografische kaart 1984, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1989","Topografische Dienst, Emmen",5,TRUE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/17 Emmen-West-1.jpg,-,,,,,,,
515,1979,4,17 - EMMEN WEST - bijkrt.h.w.,17,,,,,1979,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,FALSE,FALSE,TRUE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/17 Emmen-West-2.jpg,-,,,,,,,
759,1990,5,17 - EMMEN WEST - bijkrt.h.w.,17,"meetkundige dienst, delft",,,,1990,,1989,1984,"Topografische kaart 1984, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1989","Topografische Dienst, Emmen",5,FALSE,FALSE,TRUE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/17 Emmen-West-2.jpg,-,,,,,,,
516,1979,4,17 - EMMEN WEST - bijkrt.w.e.,17,,,,,1979,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,FALSE,TRUE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/17 Emmen-West-3.jpg,-,,,,,,,
760,1990,5,17 - EMMEN WEST - bijkrt.w.e.,17,"meetkundige dienst, delft",,,,1990,,1989,1984,"Topografische kaart 1984, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1989","Topografische Dienst, Emmen",5,FALSE,TRUE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/17 Emmen-West-3.jpg,-,,,,,,,
951,[1925],NA,17 - TITELLOOS,17,,,1925,,,,,,,,,,MD,FALSE,FALSE,FALSE,1,,-,,,,,,,
402,[1952],3,18 - ROSWINKEL,18,,,1951-1952,,,,,,,,Alg. Dienst Rijkswaterstaat,Topografische Dienst,3,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/18 Roswinkel.jpg,-,,,,,,,
520,1969,4,18 - ROSWINKEL,18,,,1968,,1969,,,,,,Rijkswaterstaat Directie Algemene Dienst,Topografische Dienst,4,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/18 Roswinkel.jpg,-,,,,,,,
56,[1887],1,18 - ROSWINKEL 1,18,Top. Inrichting,1886,,1887,,,,,,Schaal van 10000 Meters,,,1,FALSE,FALSE,FALSE,1,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/18 Roswinkel-1.jpg,KAART: *VII*.B.a.21,920126955,randen geplastificeerd,G7300972 (volgnummer met potlood genoteerd),Geografisch Instituut Utrecht,x,http://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//11/37/38/113738525553906000141195373212989893309.jpg/mode/1up,
249,[1922],2,18 - ROSWINKEL 1,18,Top. Inrichting,,1922,,,,,,,Schaal van 10000 Meter,,,2,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/18 Roswinkel-1.jpg,-,,,,,,,
57,[1885],1,18 - ROSWINKEL 2,18,Top. Inrichting,1884,,1885,,,,,,Schaal van 10000 Meters,,,1,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/18 Roswinkel-2.jpg,KAART: *VII*.B.a.21,920126955,randen geplastificeerd,G7300973 (volgnummer met potlood genoteerd),Geografisch Instituut Utrecht,x,http://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//15/17/82/151782501270513637410797625457843511661.jpg/mode/1up,
250,[1922],2,18 - ROSWINKEL 2,18,Top. Inrichting,,1922,,,,,,,Schaal van 10000 Meter,,,2,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/18 Roswinkel-2.jpg,-,,,,,,,
669,1979,4BIS,18 - TER APEL,18,,,1978,,1979,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4BIS,TRUE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/edit_4bis/18 Ter Apel-1.jpg,-,,,,,,,
764,1991,5,18 - TER APEL,18,"meetkundige dienst, delft",,,,1991,,1988,1988,"Topografische kaart 1988, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1988","Topografische Dienst, Emmen",5,TRUE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/18 Ter Apel-1.jpg,-,,,,,,,
670,1979,4BIS,18 - TER APEL - bijkrt.h.w.,18,,,,,1979,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4BIS,FALSE,FALSE,TRUE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/edit_4bis/18 Ter Apel-2.jpg,-,,,,,,,
765,1991,5,18 - TER APEL - bijkrt.h.w.,18,"meetkundige dienst, delft",,,,1991,,1988,1988,"Topografische kaart 1988, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1988","Topografische Dienst, Emmen",5,FALSE,FALSE,TRUE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/18 Ter Apel-2.jpg,-,,,,,,,
671,1979,4BIS,18 - TER APEL - bijkrt.w.e.,18,,,,,1979,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4BIS,FALSE,TRUE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/edit_4bis/18 Ter Apel-3.jpg,-,,,,,,,
766,1991,5,18 - TER APEL - bijkrt.w.e.,18,"meetkundige dienst, delft",,,,1991,,1988,1988,"Topografische kaart 1988, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1988","Topografische Dienst, Emmen",5,FALSE,TRUE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/18 Ter Apel-3.jpg,-,,,,,,,
952,[1866],1,19 - ALKMAAR 1,19,,,,1866,,,,,,,,,1,FALSE,FALSE,FALSE,1,,,,,,,,,
189,[1885],1BIS,19 - ALKMAAR 1,19,Top. Inrichting,,1883,1885,,,,,,Schaal van 10000 Meters,,,1BIS,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/edit_1bis/19 Alkmaar-1.jpg,KAART: *VII*.B.a.21,920126955,randen geplastificeerd,G7300974 (volgnummer met potlood genoteerd),Geografisch Instituut Utrecht,x,http://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//52/77/76/52777683093162183608053375153598396465.jpg/mode/1up,
251,[1922],2,19 - ALKMAAR 1,19,Top. Inrichting,,1922,,,,,,,Schaal van 10000 Meter,,,2,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/19 Alkmaar-1.jpg,-,,,,,,,
58,[1866],1,19 - ALKMAAR 2,19,Min. v. Oorl. Top. Bur.,,,1866,,,,,,Schaal van 10000 Ellen,,,1,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/19 Alkmaar-2.jpg,,,,,,,,
190,[1885],1BIS,19 - ALKMAAR 2,19,Top. Inrichting,,1883,1885,,,,,,Schaal van 10000 Meters,,,1BIS,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/edit_1bis/19 Alkmaar-2.jpg,KAART: *VII*.B.a.21,920126955,randen geplastificeerd,G7300975 (volgnummer met potlood genoteerd),Geografisch Instituut Utrecht,x,http://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//45/69/86/4569864394293445543595360657195325839.jpg/mode/1up,
252,[1922],2,19 - ALKMAAR 2,19,Top. Inrichting,,1922,,,,,,,Schaal van 10000 Meter,,,2,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/19 Alkmaar-2.jpg,-,,,,,,,
59,[1866],1,19 - ALKMAAR 3,19,Min. v. Oorl. Top. Bur.,,,1866,,,,,,Schaal van 10000 Ellen,,,1,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/19 Alkmaar-3.jpg,,,,,,,,
191,[1885],1BIS,19 - ALKMAAR 3,19,Top. Inrichting,,1883,1885,,,,,,Schaal van 10000 Meters,,,1BIS,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/edit_1bis/19 Alkmaar-3.jpg,KAART: *VII*.B.a.21,920126955,randen geplastificeerd,G7300976 (volgnummer met potlood genoteerd),Geografisch Instituut Utrecht,x,http://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//15/94/29/159429607547473285609264797062713299412.jpg/mode/1up,
253,[1923],2,19 - ALKMAAR 3,19,Top. Inrichting,,1923,,,,,,,Schaal van 10000 Meter,,,2,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/19 Alkmaar-3.jpg,-,,,,,,,
60,[1866],1,19 - ALKMAAR 4,19,Min. v. Oorl. Top. Bur.,,,1866,,,,,,"Schaal van 10,000 Ellen",,,1,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/19 Alkmaar-4.jpg,,,,,,,,
192,[1885],1BIS,19 - ALKMAAR 4,19,Top. Inrichting,,1883,1885,,,,,,Schaal van 10000 Meters,,,1BIS,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/edit_1bis/19 Alkmaar-4.jpg,KAART: *VII*.B.a.21,920126955,randen geplastificeerd,G7300977 (volgnummer met potlood genoteerd),Geografisch Instituut Utrecht,x,http://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//13/52/00/135200320452678981040948227654628665410.jpg/mode/1up,
254,[1923],2,19 - ALKMAAR 4,19,Top. Inrichting,,1923,,,,,,,Schaal van 10000 Meter,,,2,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/19 Alkmaar-4.jpg,-,,,,,,,
404,[1947],3,19 - ALKMAAR OOST,19,,,1943,,,1947,,,,,Alg. Dienst Rijkswaterstaat,Topografische Dienst,3,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/19 Alkmaar-Oost.jpg,-,,,,,,,
522,1970,4,19 - ALKMAAR OOST,19,,,1967,,1970,,,,,,Rijkswaterstaat Directie Algemene Dienst,Topografische Dienst,4,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/19 Alkmaar-Oost.jpg,-,,,,,,,
770,1985,5,19 - ALKMAAR OOST,19,"meetkundige dienst, delft",,,,1985,,1982,1982,"Topografische kaart 1982, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1982","Topografische Dienst, Emmen",5,TRUE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/19 Alkmaar-Oost-1.jpg,-,,,,,,,
771,1984,5,19 - ALKMAAR OOST - bijkrt.h.w.,19,"meetkundige dienst, delft",,,,1984,,1982,1971,"Topografische kaart 1971, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1982","Topografische Dienst, Emmen",5,FALSE,FALSE,TRUE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/19 Alkmaar-Oost-2.jpg,-,,,,,,,
772,1984,5,19 - ALKMAAR OOST - bijkrt.w.e.,19,"meetkundige dienst, delft",,,,1984,,1982,1981,"Topografische kaart 1981, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1982","Topografische Dienst, Emmen",5,FALSE,TRUE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/19 Alkmaar-Oost-3.jpg,-,,,,,,,
403,[1951],3,19 - ALKMAAR WEST,19,,,1949,,,1951,,,,,alg. Dienst Rijkswaterstaat,Topografische Dienst,3,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/19 Alkmaar-West.jpg,-,,,,,,,
521,1970,4,19 - ALKMAAR WEST,19,,,1969,,1970,,,,,,Rijkswaterstaat Directie Algemene Dienst,Topografische Dienst,4,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/19 Alkmaar-West.jpg,-,,,,,,,
767,1984,5,19 - ALKMAAR WEST,19,"meetkundige dienst, delft",,,,1984,,1982,1971,"Topografische kaart 1971, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1982","Topografische Dienst, Emmen",5,TRUE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/19 Alkmaar-West-1.jpg,-,,,,,,,
768,1984,5,19 - ALKMAAR WEST - bijkrt.h.w.,19,"meetkundige dienst, delft",,,,1984,,1982,1971,"Topografische kaart 1971, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1982","Topografische Dienst, Emmen",5,FALSE,FALSE,TRUE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/19 Alkmaar-West-2.jpg,-,,,,,,,
769,1984,5,19 - ALKMAAR WEST - bijkrt.w.e.,19,"meetkundige dienst, delft",,,,1984,,1982,1971,"Topografische kaart 1971, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1982","Topografische Dienst, Emmen",5,FALSE,TRUE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/19 Alkmaar-West-3.jpg,-,,,,,,,
61,[1867],1,20 - ENKHUIZEN 1,20,Min. v. Oorl. Top. Bur.,,,1867,,,,,,Schaal van 10000 Ellen,,,1,FALSE,FALSE,FALSE,1,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/20 Enkhuizen-1.jpg,KAART: *VII*.B.a.21,920126955,randen geplastificeerd,G7300978 (volgnummer met potlood genoteerd),Geografisch Instituut Utrecht,x,http://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//15/97/69/159769962748754286518035860148539781308.jpg/mode/1up,
